cluster,size,polygon,corpus,d2v_embeddings,predictions
0,13,"POLYGON ((-122.94577592 49.21859242, -122.93526176 49.21335929, -122.93502508 49.21944109, -122.93670377 49.21937004, -122.94577592 49.21859242))","@lilmissatheist Im not sure that diplomacy would work. I think if diplomacy was in their plan all those people would not be dead It's so sad
(1)@MrOzAtheist As you know I tried several times to take my life when I was much younger. When you hit that low, taking your life can be a
@mPandey92 thanks for being so ungrateful :) your mother raised you well! #thumbsup
@Hohounk Thank you. :)
@AtheistMel Haha! I wouldn't say so.
@blainea1 its a slow break up. Lol. They now know how I feel. :)
@ComedyAndTruth: I'd rather hear a guy say, ""I made plans for us"" instead of the usual... ""I don't know, it's whatever you wanna do""
聽說魔都人民以後上網不用翻牆了. cc: @nikogoo
@IvanAtheist David did ask me a bit ago. I'm hoping in the next month or two if @GammaAtheist has space and a relevant topic.
@nikogoo @Weeker 這次我買 ps4 版的了
Cok soguk lan hava
The van is so clean it looks like someone did an average job of vacuuming and took all the garbage out. #cleanvan #gladman
@Another_Wench Happy anniversary. Hope your day is absolutely marvelous darling.","[-0.0828537  -0.18051146 -0.09179165  0.28796887  0.00645617 -0.0235704
 -0.00659018  0.21933088 -0.14382334  0.11136955  0.13616669  0.16396558
 -0.22137234 -0.22704634  0.2466072   0.25291032 -0.36237195  0.09053967
  0.03933657  0.09064281 -0.01991605  0.04325947 -0.01410827  0.07772447
 -0.06112887 -0.2213553   0.1329088   0.126348   -0.01681122 -0.0781181
  0.08344791 -0.10745288  0.00828654  0.06892557  0.04790988 -0.02802971
 -0.15141669  0.04351923 -0.08059845  0.05121278  0.09745679 -0.05795073
 -0.10825284  0.26532167  0.10690596 -0.07931982  0.10111608  0.03984439
  0.14475401  0.04140322 -0.09892289  0.05378881  0.03672991 -0.06036612
  0.06362599 -0.10966623  0.10365764  0.07273442 -0.01417353 -0.10561414
  0.15429533  0.06867768 -0.10838791 -0.03395354  0.17099023  0.10186064
  0.15874238 -0.09688074  0.03801921  0.40617958 -0.06617543  0.14502259
 -0.02805229  0.09381826  0.3228508  -0.09609389 -0.05638894 -0.09040184
 -0.31244406  0.4225434   0.02646245 -0.13104689 -0.15045497 -0.44155714
  0.12944329  0.1575203  -0.25277716  0.12514514  0.02211976 -0.04929874
 -0.14382386 -0.04693581  0.04863491  0.06363156  0.08218306  0.17598723
  0.18950762  0.27411726  0.01864457  0.06203226  0.24415228  0.19998215
  0.10724588 -0.12863562  0.11227347 -0.21006054 -0.27779984 -0.0346523
  0.10367811  0.10801114  0.09758279 -0.22815306  0.22804189 -0.14798227
 -0.08521254 -0.04627663 -0.01430407 -0.12942861  0.33064774  0.0057681
  0.12605278 -0.11604714  0.12421453  0.22799873 -0.02660674 -0.10252922
  0.05489842 -0.44099426  0.18771803 -0.16433698  0.42557067 -0.10936397
  0.1606369   0.15482661 -0.07573136  0.25324377  0.02502472 -0.18587145
 -0.03810346 -0.24938595  0.32485148 -0.5104369  -0.19834058 -0.03664675
 -0.08650129 -0.39185843 -0.1472992   0.10037521  0.00199312 -0.04578492
  0.22589108 -0.0204165   0.29894343  0.17765395 -0.10619916 -0.00531557
  0.05876022  0.00851128  0.11489916 -0.13146088 -0.04932291 -0.11488432
 -0.12429506  0.40333152  0.00824176  0.04187313  0.25405434  0.17994598
  0.05165225 -0.05108403  0.18970318 -0.26028493  0.00313286  0.38723648
  0.01438439 -0.17948516 -0.16161    -0.08721278 -0.00663623 -0.21050322
 -0.1684987  -0.11842506  0.10947789  0.09078147 -0.06542975 -0.01844073
 -0.0024236   0.08234836 -0.07774267  0.2410374   0.05892003  0.19836186
  0.05896837  0.08314794 -0.06115899 -0.0524547  -0.05591187  0.18999627
 -0.29213366 -0.19026545 -0.04759707  0.03335978 -0.10829882 -0.02366167
 -0.24195051  0.00675851  0.15055303  0.04852623 -0.01965161  0.13212334
 -0.07657738  0.2245459  -0.04978359  0.04320211 -0.29481646  0.17652231
 -0.0115056   0.2837823   0.08882678 -0.19490105 -0.27517813 -0.05799943
  0.0470899  -0.09402761  0.04785401  0.19679104  0.11567267 -0.09699527
 -0.1347335  -0.12640086  0.20435075 -0.07921484 -0.18731274 -0.1121115
  0.05775582 -0.19359824  0.17474028  0.0546289  -0.15777448 -0.07264977
 -0.03689047  0.00836773 -0.07981919  0.01609826  0.03383471  0.01163243
  0.07141092  0.14122424  0.04187959 -0.23989978  0.1048499  -0.14456849
  0.09471254  0.00843347 -0.02017389  0.19997059  0.14931065  0.26302734
  0.10386004 -0.13370174  0.0976442   0.07767069  0.04929695  0.06282303
 -0.08871137  0.05154296  0.0417094  -0.22083953  0.03934231 -0.19381958
  0.11731521 -0.17690498  0.05426225  0.16688232  0.31773162 -0.11723442
 -0.06821298  0.12744415  0.16439037  0.18080375 -0.07717361 -0.07034419
 -0.08748516  0.41540128  0.0686994  -0.12161505 -0.05738632 -0.02375387
  0.05202457 -0.3855721  -0.02407564 -0.17703621 -0.05769357 -0.00590352
  0.1382068  -0.195898   -0.15029584 -0.04554068 -0.07467766  0.4730624 ]","[('Toys & Games', 0.4711196720600128), ('Books', 0.3608178496360779), ('Technology, Electronics & Accessories', 0.06630227714776993), ('Music', 0.03529840707778931), ('Movies & TV', 0.03042355738580227), ('Home & Kitchen', 0.015167184174060822), ('Health & Personal Care', 0.010555734857916832), ('Sports & Outdoors', 0.003946451935917139), ('Office & School Supplies', 0.00357287866063416), ('Clothing, Shoes & Jewelry', 0.0027960739098489285)]"
1,14,"POLYGON ((-122.99903916 49.22577378, -123.00269893 49.23021656, -123.0049305 49.22987499, -123.00769512 49.22367477, -123.00720672 49.22374884, -122.99903916 49.22577378))","Zara kids has got to be the cutest thing ever
“@maineheraldo: May namimiss. 😭😭😭😭😭”mmmmm
Ziggy, anak ko!  Pinakamabait na aso http://t.co/Q2IuVjFsOl
Prayers are with all those affected #NavyYardShooting
@jennivartiainen jee Jenni dancing on ice kisan tuomari
@Alexjay12 yeah Canada is way better!
@ichubbyeL ingles, tagalog, french, German
http://t.co/mlo5NkK7Pj
@annecurtissmith nagtatampo na ako sayo :((( di mo nako pinapansin.
#fun #balletclass #friend #cute #skirts #blue #red with juliapavlak @ Metropolis at Metrotown http://t.co/oFIWDbLy4D
@NodalesA51 Almost certainly yes. Lol
@little_lulu___ Bakit ang ganda mo? &lt;3
Movie time
http://t.co/JxSSIlp1mq","[-1.76503316e-01  3.39954346e-02 -2.45724395e-01  1.75358102e-01
 -5.06530218e-02 -3.33312806e-03 -1.33563221e-01  8.02372620e-02
  1.72016829e-01 -2.58825302e-01  2.66892649e-02 -1.38627380e-01
 -5.08907810e-02 -2.81200618e-01 -1.56280652e-01 -1.18694760e-01
 -7.22331405e-02  4.15824205e-01 -1.24061927e-01 -9.52543691e-02
  2.93927640e-01  7.08327591e-02  3.75487357e-02  1.00190789e-01
  3.95988464e-01 -1.36473492e-01  3.69597197e-01 -8.04644078e-02
  9.91135314e-02 -1.38873637e-01  2.55092859e-01 -1.84575412e-02
  1.93930715e-01  2.34476849e-01  1.17189556e-01  1.55155107e-01
 -1.51376814e-01  1.56150907e-01 -2.32053220e-01  3.51869434e-01
  2.40682922e-02 -1.92741305e-01  2.79797494e-01  3.37497056e-01
  1.39251068e-01 -1.41708672e-01 -3.00542682e-01 -5.71266651e-01
 -1.13912553e-01  1.37031838e-01 -2.95452565e-01 -3.21685011e-03
  2.15078503e-01  1.19687738e-02  2.79283166e-01  1.13070279e-01
 -2.71787286e-01  2.16047630e-01 -3.96393053e-02 -1.04788445e-01
  3.46392170e-02  2.91611373e-01  9.18397680e-02  5.16653471e-02
  1.77475587e-01  1.01262644e-01  1.02485359e-01 -2.01221824e-01
 -1.87461853e-01 -6.93782866e-02 -1.13801189e-01 -1.82153001e-01
  3.64105450e-03 -7.81295821e-02  1.89021721e-01  1.24975152e-01
 -9.05971378e-02 -7.59765357e-02 -7.88352415e-02  3.19824576e-01
 -3.36709440e-01  2.72381246e-01 -8.65319148e-02 -1.91482544e-01
  2.31253337e-02 -2.73936875e-02 -2.66601115e-01  1.05760582e-01
 -7.41873533e-02 -1.14429109e-01 -1.79991722e-01  7.51445964e-02
 -1.64824091e-02 -7.67964348e-02  9.07138363e-02  1.66574568e-01
  3.28540206e-01 -1.39383137e-01 -5.99278137e-03  8.06679875e-02
  1.55120417e-01  1.38670579e-01 -4.22342829e-02  1.05117783e-01
 -1.32517606e-01 -2.41958529e-01 -1.08255841e-01  2.60468900e-01
  2.56654292e-01  1.41868636e-01 -2.18446717e-01  1.34290099e-01
 -6.56920597e-02  6.09867498e-02  3.11749452e-03 -2.40895331e-01
  1.34452850e-01  2.35167921e-01  1.32649064e-01  2.21394431e-02
 -1.15541674e-01 -3.19444984e-02  1.04527406e-01 -6.87134936e-02
 -1.02776244e-01 -3.91794816e-02  9.02155340e-02 -3.79904330e-01
  2.50746727e-01 -1.21633783e-02  1.13227040e-01  1.68429345e-01
  4.13422436e-01 -5.95006607e-02  1.03128932e-01 -2.96629697e-01
  1.59380361e-01 -2.50431061e-01 -3.05841535e-01 -2.45680392e-01
  8.51322263e-02  2.29595117e-02  2.18453601e-01 -1.09218843e-01
 -1.21312022e-01 -1.13359883e-01 -9.29545015e-02 -7.80710876e-02
 -1.81568563e-01  1.02292001e-01 -5.19354735e-03  1.78301051e-01
 -5.42631373e-02  1.90897733e-01  1.60613179e-01  2.81104282e-03
  9.87630337e-05  1.59814462e-01  2.58060783e-01 -1.70742020e-01
 -2.47683272e-01 -1.13150924e-01  1.06339924e-01  2.95913756e-01
  3.78016680e-02 -7.30162114e-02  3.14162970e-02 -1.66621581e-01
 -2.49926075e-01  2.19728872e-01 -1.25955157e-02 -3.74751613e-02
  2.48917311e-01  3.44740562e-02 -2.34093308e-01 -9.28055942e-02
 -2.32877076e-01 -1.32706270e-01 -1.91044986e-01 -2.32224390e-01
 -4.68297042e-02 -2.85855591e-01  3.47625494e-01 -1.19177751e-01
 -2.83292502e-01  6.16433397e-02  1.48221953e-02  8.80912244e-02
  3.02006334e-01 -3.27739269e-02  1.98419839e-01 -1.35555178e-01
  8.25923458e-02  7.44684264e-02  1.83516771e-01 -1.09285869e-01
  2.16942847e-01 -8.59446079e-02 -3.14996153e-01 -1.47086620e-01
  1.60834491e-01 -1.02248214e-01 -1.32323518e-01  1.09021246e-01
 -1.43758401e-01  7.71116689e-02 -2.29057148e-02  3.30429614e-01
 -3.11509788e-01 -2.79066503e-01  5.64779527e-02  3.37269604e-02
 -1.74113482e-01 -1.28596470e-01 -3.93043570e-02 -7.22470731e-02
  3.28315467e-01 -9.96710137e-02  8.47517252e-02  1.53512076e-01
 -1.42067164e-01  9.97850671e-03 -1.21093169e-02 -1.80558600e-02
  1.21379688e-01  7.28936270e-02 -1.73110723e-01  5.79992943e-02
 -1.25482678e-01 -1.39948681e-01 -1.81807339e-01 -5.75865097e-02
 -1.96561679e-01  1.77155271e-01 -7.54326433e-02 -2.04317383e-02
  8.61793607e-02 -3.04079670e-02 -1.62060652e-02  1.09071650e-01
  1.82951853e-01 -1.02146775e-01  1.56584486e-01  5.63570149e-02
  4.84626919e-01  1.80405125e-01  6.05164841e-02  8.13828781e-02
  4.05454069e-01 -6.38419762e-02  1.39879897e-01 -3.70288268e-02
 -3.04371148e-01  1.52389139e-01  1.71179131e-01  1.45626917e-01
  1.78185515e-02 -1.75874606e-01  2.57309556e-01 -1.74497142e-01
  3.69735509e-01  1.69281930e-01 -2.11535707e-01 -1.53054848e-01
  5.59234843e-02  4.54726458e-01  1.50928712e-02  1.06781319e-01
  9.12463292e-02 -5.12228981e-02  1.24580637e-01 -1.21802852e-01
 -1.55902371e-01  1.72778934e-01  9.64372084e-02 -2.57763654e-01
  2.68240683e-02  3.27714682e-02 -3.47334176e-01  1.13676555e-01
 -2.08282843e-02  9.78411213e-02  1.14656622e-02  3.31956148e-01
  8.32300354e-03  3.22590977e-01 -4.78974342e-01 -1.15545936e-01
 -7.08098337e-02 -8.37050900e-02  6.45956919e-02  7.40682706e-02
  2.94333175e-02 -8.15017521e-03 -3.10619641e-02  1.29909113e-01
  2.71102577e-01  2.25052610e-01 -7.94565827e-02  4.31323171e-01]","[('Health & Personal Care', 0.29886332154273987), ('Home & Kitchen', 0.24368704855442047), ('Technology, Electronics & Accessories', 0.1150929257273674), ('Movies & TV', 0.1096152514219284), ('Music', 0.08871430158615112), ('Books', 0.06403833627700806), ('Toys & Games', 0.05124586075544357), ('Clothing, Shoes & Jewelry', 0.013259544037282467), ('Sports & Outdoors', 0.011325276456773281), ('Office & School Supplies', 0.0041581434197723866)]"
2,33,"POLYGON ((-123.08264863 49.25034227, -123.090736 49.248973, -123.0847899 49.24970602, -123.08264863 49.25034227))","People going mental for the Babes, pt.1 @warbabyband @ Zgoda Polish Community Centre http://t.co/oDyNG1Hwx1
Consuelo: la Selección se quedó con el 3º puesto en el Premundial - http://t.co/uRfROnNFyQ http://t.co/CbFwEhI4V9
Bale marca en su debut y Diego López salva al Real Madrid - El Colombiano http://t.co/riLROdu35v
Nieto lanza el tradicional grito de la independencia de México - La Prensa Gráfica http://t.co/PcvlgMjNmQ
Lanzan petardos contra la valla norte de la Casa Blanca - Europa Press http://t.co/IFpyQDfA6O
Pacquiao, opción real para Mayweather - La Crónica de Hoy http://t.co/w7A3M5S63I
Conmoción y duelo en EEUU por el ex marine que mató a 13 ... - Los Andes (Argentina) http://t.co/TRW6PzA0MU
Fallece el cantante Johnny Laboriel - El Universal http://t.co/sJGeh9wPAy
Otro auto de formal prisión a Reynoso Femat - http://t.co/VMwbN52wmN http://t.co/2qbNqEHHHB
Getting back in the CLASSROOM on Tuesday, got my back to school supplies #turnup http://t.co/VL7XfNum5e
México mantiene su marcha perfecta - http://t.co/dRmB7eKaXD http://t.co/Yn2yysL0eg
EEUU impide al avión de Maduro sobrevolar Puerto Rico - Europa Press http://t.co/jfDG2iPzhP
Estiman en Sinaloa 100 mil damnificados - El http://t.co/hbeACMUNbi (Suscripción) http://t.co/qv3BF6mLnT
El videojuego sobre corrupción y delincuencia que es furor mundial - La Razón (Argentina) http://t.co/VO2fLRm9ov
Correa cree que América Latina debe protestar si EEUU negó el ... - EFE http://t.co/pC7ioagZmz
Cruz Azul rescata un punto de Tijuana - http://t.co/VMwbN52wmN http://t.co/cuQfoXnCNH
Fuerzas especiales israelíes entran en el centro comercial atacado ... - TeleCinco.es http://t.co/hqdXTJnRIv
Cadena perpetua para Bo Xilai - Prensa Libre http://t.co/7l8K3RfSrF
Doble atentado contra cristianos deja 78 muertos en Pakistán - El Universal (Venezuela) http://t.co/LNFuuXrMOb
Kenia: Explosiones fuertes sacuden el centro comercial de Nairobi - Radio Programas del Perú http://t.co/Ay8BlxqzR2
Breaking Bad y Modern Family triunfan en unos Emmy muy repartidos - 20minutos.es http://t.co/3SC7CqXq4e
CNTE pelea poder, no la educación - El Financiero http://t.co/2zN03iU5pa
Golea Cruz Azul al Valencia con triplete de Achille - Diario Digital Juárez http://t.co/qlUxBYsCkO
Brasil y Argentina piden cambios en la ONU para restar poder a las ... - http://t.co/C7K3Cvq8cp http://t.co/8A9NvDSlAk
Piden destituir a Luis Felipe Puente de Protección Civil - El Economista http://t.co/ywp97UUDHF
Harvard hizo moléculas de luz - http://t.co/1JMrqj8ksM http://t.co/gwJjJ4COXm
A la deriva - El Diario de Yucatán http://t.co/ak2E0V80v8
Vídeo | Así funciona el Galaxy Gear, el reloj inteligente de Samsung - elEconomista.es http://t.co/buuZU6x0sU
Riña en Secundaria de Houston deja a uno sin vida - http://t.co/VMwbN52wmN http://t.co/fE1HtohhG0
Samsung entró a la batalla de los relojes inteligentes - http://t.co/0q630q1sF6 (Argentina) http://t.co/IlCRu82utE
Impulsan cultura de respeto a pacientes con VIH - El Siglo de Torreón http://t.co/AFEWXdxRf5
Cambia AMLO lugar de concentración para mitin - El Universal http://t.co/LJO35Ywug8
No al IVA, aunque sea moderado: PRD - http://t.co/Uu4aRUjbZQ http://t.co/qwr3G8lDx8","[ 2.31006369e-01  3.29452127e-01 -5.11325777e-01  1.21654250e-01
  2.97472000e-01  4.11013663e-01 -4.38187897e-01 -1.09797373e-01
  5.08496463e-01  6.22038767e-02  8.00209194e-02 -2.90223658e-01
 -8.58890712e-02  3.35917681e-01 -6.76503122e-01 -2.53319561e-01
  2.75307387e-01  5.76424062e-01  2.18229860e-01 -2.59712413e-02
  4.34963852e-01  2.88923144e-01  2.08407521e-01  3.51974592e-02
  5.09117357e-02 -1.65897191e-01  6.78123459e-02 -1.26273543e-01
 -1.05585624e-02 -4.17645901e-01  2.75121063e-01 -4.54229116e-01
 -2.30476990e-01  6.38114065e-02  1.16781615e-01 -1.40436972e-02
 -2.06698403e-01  5.93568981e-02 -5.22252858e-01  3.10106259e-02
 -4.84983772e-01 -2.89676279e-01  4.71168965e-01  3.91897410e-01
  6.08540401e-02 -2.42822483e-01 -2.74552047e-01 -3.92678469e-01
  2.04363003e-01  2.51226109e-02 -3.18134487e-01 -1.22253075e-01
  4.06566858e-01 -2.44039133e-01  2.00630963e-01 -3.83526772e-01
 -1.01052649e-01  5.53860307e-01 -9.71210599e-01 -5.77416062e-01
 -2.32544020e-01  4.02621388e-01 -2.31565341e-01 -1.29363373e-01
  2.02649966e-01  6.30844653e-01 -3.00985396e-01 -5.57470560e-01
  4.24479902e-01 -2.24709660e-01 -1.51860014e-01 -4.16642018e-02
 -1.69116884e-01  2.02958621e-02  7.72988915e-01 -3.53402691e-03
 -7.17144534e-02 -3.51185888e-01 -4.50662076e-01 -1.27541885e-01
 -6.85399950e-01  4.15992618e-01  8.54740813e-02  2.49623582e-01
 -1.23504043e-01  1.59895763e-01 -5.77566564e-01 -2.61150539e-01
 -4.45784241e-01 -1.40333414e-01 -2.44566336e-01 -2.12718975e-02
 -7.04681054e-02 -3.34848881e-01 -1.37629032e-01 -1.85417384e-01
 -5.68160266e-02  4.18879956e-01  1.84742957e-01 -3.61776918e-01
 -8.01897570e-02  4.26555604e-01  3.98950666e-01 -1.81635365e-01
 -2.24654064e-01 -3.42278808e-01  9.34563228e-04  4.27081496e-01
  3.40285301e-01  2.11145282e-01  1.15045771e-01 -1.82752445e-01
  1.39194161e-01 -2.57048998e-02  1.69155568e-01 -4.25363928e-01
 -1.30860090e-01  1.83523089e-01  1.85746849e-01 -1.68564007e-01
 -2.60963291e-01 -3.78233999e-01  6.88908339e-01  3.21340084e-01
 -1.07219160e-01  8.63682479e-02  4.59691107e-01 -4.94017720e-01
  3.37202907e-01  4.46495056e-01  2.46392056e-01  1.86860442e-01
  8.67307007e-01  4.48499769e-01  8.06671008e-02 -7.88009688e-02
 -7.71657825e-02 -9.75691795e-01 -6.70943260e-01 -4.44673926e-01
  2.60025293e-01  1.95730805e-01 -5.42086810e-02 -6.70886189e-02
  8.17279592e-02 -2.09817681e-02 -4.01015431e-01  3.51675659e-01
 -1.76315695e-01  2.33652294e-01  3.55909646e-01  2.40504276e-02
  3.72484893e-01  2.77694553e-01  4.03438002e-01  4.91170317e-01
 -2.14728251e-01  4.72984999e-01  5.22960126e-01 -5.77475363e-03
 -2.08923563e-01 -3.73763710e-01 -1.48577869e-01  4.45972383e-01
 -2.02731341e-01 -2.96650082e-01  6.59490526e-01 -5.18524170e-01
  6.00665994e-02  1.22746833e-01 -1.54413402e-01  5.60578471e-03
  5.86548373e-02 -6.85078919e-01  2.44867191e-01  4.69444513e-01
 -7.55269885e-01 -1.10968888e-01 -7.28479028e-01  2.02561244e-02
 -8.23762894e-01 -1.87016189e-01  1.33111763e+00 -3.16636235e-01
 -7.68045187e-01 -1.73829839e-01  2.26255596e-01  1.85194850e-01
 -2.16272697e-01 -1.26877755e-01  1.42139167e-01 -3.01085144e-01
 -2.23858297e-01  5.49779475e-01  1.21061295e-01 -3.37328911e-01
 -2.63982564e-01 -5.46541512e-01 -7.01967478e-02 -1.49845645e-01
  1.93252772e-01 -5.91846853e-02 -8.46687138e-01  9.25374553e-02
  3.03581376e-02  1.60421655e-01  1.79352239e-02  1.89493686e-01
 -1.84390292e-01 -1.50572956e-01  4.47483175e-02  8.37220103e-02
 -2.31419116e-01 -3.77603561e-01  1.77545622e-01 -2.40581647e-01
 -1.73989404e-02 -3.28429788e-01  8.61208737e-01  4.43301976e-01
 -4.91885126e-01  1.56231120e-01 -2.24745825e-01  1.92830205e-01
 -4.80106771e-01 -9.99523252e-02 -1.59821212e-01  2.44610772e-01
  1.04901366e-01 -1.40869528e-01 -1.81534365e-01  2.68728465e-01
 -3.22004169e-01  1.13576487e-01  3.21937531e-01  1.29685119e-01
  1.97899342e-02 -1.31222218e-01 -4.80711699e-01 -1.07667387e-01
  6.76662445e-01 -2.31932327e-01  1.91421345e-01  2.55240232e-01
 -8.33548531e-02 -2.15982676e-01  4.27980930e-01 -1.04365163e-02
  1.90860316e-01  8.00384358e-02  1.36733532e-01  4.60837334e-02
 -3.90999094e-02  3.57602775e-01  3.04767072e-01 -2.73651987e-01
  1.69981316e-01 -6.02459252e-01  3.68059516e-01 -1.41682988e-02
  2.61159629e-01  2.88528055e-01 -1.31213620e-01 -1.49434462e-01
 -8.02224129e-02  8.79688263e-02  2.28834033e-01  5.66821024e-02
 -1.36368498e-01  2.28492692e-01  3.15628111e-01  1.31490529e-01
 -8.75886157e-02 -5.69262132e-02  1.21407963e-01 -5.21723390e-01
 -4.19993609e-01 -2.83727385e-02  3.27634662e-01  5.08863986e-01
 -1.87680185e-01  5.28732777e-01  5.59628129e-01  6.57413423e-01
  8.05129185e-02  3.70681942e-01 -3.84420961e-01 -3.28860372e-01
  1.67407364e-01 -2.37861633e-01  4.63861048e-01  9.30862352e-02
 -6.36010244e-02  1.55767336e-01 -5.55830956e-01  2.38945648e-01
  3.05273175e-01  4.55717415e-01 -4.17803556e-01  6.98348880e-01]","[('Home & Kitchen', 0.45210912823677063), ('Health & Personal Care', 0.21689455211162567), ('Technology, Electronics & Accessories', 0.16248928010463715), ('Clothing, Shoes & Jewelry', 0.06516480445861816), ('Sports & Outdoors', 0.06128092482686043), ('Music', 0.014889645390212536), ('Office & School Supplies', 0.013730856589972973), ('Toys & Games', 0.007279673125594854), ('Books', 0.003618908114731312), ('Movies & TV', 0.0025422212202101946)]"
